,Inspection_id,DBA_Name,Risk,Address,Zip,Inspection_Date,Results,Latitude,Longitude
523,2261339,"CHICAGO WINGS AROUND THE WORLD 61ST & HALSTED,INC",Risk 1 (High),748 W 61ST ST ,60621,2019-02-01T00:00:00,Pass w/ Conditions,41.78350298,-87.64438638
524,2261338,MUSCLE BAR,Risk 2 (Medium),1804 W LAWRENCE AVE ,60640,2019-01-31T00:00:00,Pass w/ Conditions,41.96892356,-87.67482236
525,2261327,STONE CREEK COFFEE,All,939 W BELMONT AVE ,60657,2019-01-30T00:00:00,Not Ready,41.93981315,-87.65309086
526,2261331,THE SOUL SHACK,Risk 1 (High),1368 E 53RD ST ,60615,2019-01-29T00:00:00,Not Ready,41.79961156,-87.59253344
527,2261318,POPEYES,Risk 1 (High),6622 W FULLERTON AVE ,60707,2019-01-29T00:00:00,Pass w/ Conditions,41.9237393,-87.79134898
528,2261322,VIVI BUBBLE TEA,Risk 2 (Medium),333 S State ST BLDG ,60604,2019-01-29T00:00:00,Pass w/ Conditions,41.87739694,-87.62751493
529,2261320,J J FISH & CHICKEN,Risk 2 (Medium),7908 S HALSTED ST ,60620,2019-01-29T00:00:00,Pass w/ Conditions,41.75032239,-87.64418241
530,2261316,JACK AND GINGERS,Risk 1 (High),2048 W ARMITAGE AVE ,60647,2019-01-29T00:00:00,Fail,41.91782992,-87.67953075
531,2261317,"MR. CRAB FISH CHICKEN AND GRILL, INC. OF CHICAGO",Risk 2 (Medium),1454 W 95TH ST ,60643,2019-01-29T00:00:00,Pass,41.7213558,-87.66003974
532,2261314,TAOS RESTAURANT,Risk 1 (High),2114 W ROSCOE ST ,60618,2019-01-29T00:00:00,Pass w/ Conditions,41.94328855,-87.68152785
533,2261313,MRS MURPHYS AND SONS IRISH  BISTRO,Risk 1 (High),3905 N LINCOLN AVE ,60613,2019-01-29T00:00:00,Pass w/ Conditions,41.95255855,-87.67747503
534,2261312,EL GARCIA RESTAURANT,Risk 1 (High),7517 N WESTERN AVE ,60645,2019-01-29T00:00:00,Pass,42.0180696,-87.6900424
535,2261311,LA PALAPA INC.,Risk 1 (High),2000 W 34TH ST ,60608,2019-01-29T00:00:00,Pass w/ Conditions,41.83231584,-87.67538617
536,2261309,"MAYFLOWER SEAFOOD RESTAURANT, LLC",Risk 1 (High),2225 S WENTWORTH AVE ,60616,2019-01-29T00:00:00,Fail,41.85213019,-87.63185039
537,2261305,ROGERS PIER,Risk 1 (High),6800-6806 N SHERIDAN RD ,60626,2019-01-29T00:00:00,Out of Business,42.00558686,-87.66107732
538,2261310,KUDOS,Risk 1 (High),5858 N LINCOLN AVE ,60659,2019-01-29T00:00:00,Pass w/ Conditions,41.98786036,-87.70336738
539,2261308,DONA TORTA,Risk 1 (High),3331 W 26TH ST ,60623,2019-01-29T00:00:00,Pass w/ Conditions,41.84435801,-87.70862525
540,2261304,IBORU EL PULPO LOCO,Risk 1 (High),6619 N CLARK ST ,60626,2019-01-29T00:00:00,Pass w/ Conditions,42.0023417,-87.67192512
541,2261306,D'CUBA,Risk 1 (High),5653 W FULLERTON AVE ,60639,2019-01-29T00:00:00,Pass w/ Conditions,41.92383773,-87.76812296
542,2261303,CUBA 312,Risk 1 (High),2054 W ROSCOE ST ,60618,2019-01-29T00:00:00,No Entry,41.94330118,-87.68065079
543,2261300,POPEYES,Risk 2 (Medium),9516 S VINCENNES AVE ,60643,2019-01-29T00:00:00,Fail,41.72093183,-87.65094179
544,2261301,THE ANGRY CRAB,Risk 1 (High),5665 N LINCOLN AVE ,60659,2019-01-29T00:00:00,Pass w/ Conditions,41.98450761,-87.69722674
545,2261293,CHINESE KITCHEN,Risk 1 (High),5316 N MILWAUKEE AVE ,60630,2019-01-29T00:00:00,Pass w/ Conditions,41.97693689,-87.76907431
546,2261296,UNCLE REMUS,Risk 1 (High),4731 W MADISON ST ,60644,2019-01-29T00:00:00,Pass,41.88040118,-87.74408952
547,2261289,RESTAURANT  EL ASADOR II,Risk 1 (High),4014 W 26TH ST ,60623,2019-01-29T00:00:00,Out of Business,41.84435645,-87.72520459
548,2261330,THE DUCK INN,Risk 1 (High),2701 S ELEANOR ST ,60608,2019-01-29T00:00:00,No Entry,41.84453129,-87.66011645
549,2261288,EL NUEVO SOL DE MEXICO,Risk 1 (High),6418 N WESTERN AVE ,60645,2019-01-29T00:00:00,Pass w/ Conditions,41.99832436,-87.69004959
550,2261283,SUBWAY,Risk 1 (High),300 E RANDOLPH ST ,60601,2019-01-29T00:00:00,Pass w/ Conditions,41.88462378,-87.62047604
551,2261278,THE CHICAGO HOUSE OF 'ZA VEGAN PIZZERIA,Risk 1 (High),1939-1943 W BYRON ST ,60613,2019-01-29T00:00:00,Pass,41.95223787,-87.67780411
552,2261329,CHILAM BALAM,Risk 1 (High),3023 N BROADWAY ST ,60657,2019-01-29T00:00:00,No Entry,41.93720097,-87.64415793
553,2261328,REDMOND'S,Risk 1 (High),3356-3358 N SHEFFIELD AVE ,60657,2019-01-29T00:00:00,No Entry,41.94342007,-87.65436004
554,2261276,BI BI BOP,Risk 1 (High),24 E JACKSON BLVD ,60604,2019-01-29T00:00:00,Pass w/ Conditions,41.87833792,-87.62681985
555,2261271,CAFE 7,Risk 1 (High),1620 W HARRISON ST ,60612,2019-01-29T00:00:00,Fail,41.87429616,-87.66761281
556,2261272,ARAMARK EDUCATION SERVICES,Risk 1 (High),13300 S LANGLEY ,60827,2019-01-29T00:00:00,Pass,41.6536366,-87.60507067
557,2261266,SUBWAY,Risk 1 (High),1121 N WESTERN AVE ,60622,2019-01-29T00:00:00,Pass w/ Conditions,41.90181809,-87.68685364
558,2261265,DOLLOP DINER,Risk 1 (High),5060 N CLARK ST ,60640,2019-01-29T00:00:00,Fail,41.97424236,-87.6683414
559,2261264,CEBU BAR AND GRILL,Risk 1 (High),2211 W NORTH AVE ,60647,2019-01-29T00:00:00,Fail,41.91027701,-87.68286119
560,2261262,THE HAPPY LOBSTER,Risk 1 (High),131 N CLINTON ST ,60661,2019-01-29T00:00:00,Pass w/ Conditions,41.88418751,-87.64111967
561,2261261,CEBU BAR AND GRILL,Risk 1 (High),2211 W NORTH AVE ,60647,2019-01-29T00:00:00,Fail,41.91027701,-87.68286119
562,2261256,RICKSHAW REPUBLIC,Risk 1 (High),2312 N LINCOLN AVE ,60614,2019-01-29T00:00:00,Pass,41.92387941,-87.64678377
563,2261269,JOE'S IMPORTS,Risk 3 (Low),813 W FULTON MARKET ,60607,2019-01-29T00:00:00,Pass,41.88668324,-87.64808832
564,2261259,JOE'S IMPORTS,Risk 1 (High),813 W FULTON MARKET ,60607,2019-01-29T00:00:00,Pass,41.88668324,-87.64808832
565,2261258,HOUNDSTOOTH SALOON,Risk 1 (High),3365-3369 N CLARK ST ,60657,2019-01-29T00:00:00,Pass w/ Conditions,41.94345707,-87.653356
566,2261254,THE CHICAGO HOUSE OF 'ZA VEGAN PIZZERIA,Risk 1 (High),1939-1943 W BYRON ST ,60613,2019-01-29T00:00:00,Pass,41.95223787,-87.67780411
567,2261253,DUNKIN DONUTS,Risk 2 (Medium),7578 N WESTERN AVE ,60645,2019-01-29T00:00:00,Pass w/ Conditions,42.019439,-87.69032202
568,2261249,PARK VIEW RESTAURANT,Risk 1 (High),2000 W 19TH ST ,60608,2019-01-29T00:00:00,Pass w/ Conditions,41.85594278,-87.67607275
569,2261245,EDDIE'S SANDWISHES,Risk 2 (Medium),2721 W DIVISION ST ,60622,2019-01-28T00:00:00,Out of Business,41.90282932,-87.69530161
570,2261243,BONIVINO'S INC,Risk 1 (High),109 - 111 W VAN BUREN ST ,60605,2019-01-28T00:00:00,Fail,41.87677124,-87.63106138
571,2261242,LOS CARBONES,Risk 1 (High),9710 S COMMERCIAL AVE ,60617,2019-01-28T00:00:00,Pass w/ Conditions,41.71874411,-87.55117213
572,2261248,BRAZILIAN BOWL FRESH GRILL,Risk 1 (High),3200 W LAWRENCE AVE ,60625,2019-01-28T00:00:00,Fail,41.96856056,-87.70853637
573,2261239,LOKAL CONTEMPORARY EUROPEAN,Risk 1 (High),2500 N ASHLAND AVE ,60614,2019-01-28T00:00:00,Pass w/ Conditions,41.92705136,-87.66835948
574,2261236,SIMI'S,Risk 1 (High),6310 N WESTERN AVE ,60659,2019-01-28T00:00:00,No Entry,41.99628183,-87.68998285
575,2261237,BLAZING BURGER N WINGS LLC,Risk 2 (Medium),2407 W LAWRENCE AVE ,60625,2019-01-28T00:00:00,Pass w/ Conditions,41.96850352,-87.68920202
576,2261235,BEST SUB CORNER INC,Risk 2 (Medium),2407 W LAWRENCE AVE ,60625,2019-01-28T00:00:00,Out of Business,41.96850352,-87.68920202
577,2261238,GO 4 FOOD INC.,Risk 1 (High),212 W 23RD ST ,60616,2019-01-28T00:00:00,Fail,41.85107867,-87.63255649
578,2261233,LA LLAMARADA RESTAURANT,Risk 1 (High),6977 N WESTERN AVE ,60645,2019-01-28T00:00:00,Fail,42.00853185,-87.69001159
579,2261241,CHICAGO PHILLY STOP,Risk 1 (High),1600 W Lake ST ,60612,2019-01-28T00:00:00,Pass w/ Conditions,41.88543499,-87.66708806
580,2261232,RYHANAS CUISINE,Risk 1 (High),2253 W TAYLOR ST ,60612,2019-01-28T00:00:00,Out of Business,41.86890622,-87.68335384
581,2261230,LA SANDWICHERA,Risk 2 (Medium),2721 W DIVISION ST ,60622,2019-01-28T00:00:00,Pass w/ Conditions,41.90282932,-87.69530161
582,2261229,CHIPOTLE,Risk 1 (High),1132 S CLINTON ST ,60607,2019-01-28T00:00:00,Pass,41.86797281,-87.64089226
583,2261226,TAQUERIA LOS GALLOS 3 INC.,Risk 1 (High),6222 S ARCHER AVE ,60638,2019-01-28T00:00:00,Pass w/ Conditions,41.79379959,-87.77555763
584,2261228,"KOPI, A TRAVELER'S CAFE",Risk 1 (High),5317 N CLARK ST ,60640,2019-01-28T00:00:00,Pass,41.9786074,-87.66817641
585,2261227,LA SANDWICHERA,Risk 2 (Medium),2721 W DIVISION ST ,60622,2019-01-28T00:00:00,No Entry,41.90282932,-87.69530161
586,2261224,TOP DOG II,Risk 1 (High),3961 W IRVING PARK RD ,60618,2019-01-28T00:00:00,No Entry,41.95354001,-87.72747981
587,2261222,THE GRILL ON THE ALLEY,Risk 1 (High),909 N MICHIGAN AVE ,60611,2019-01-28T00:00:00,Fail,41.89953903,-87.623989
588,2261225,MAYFLOWER RESTAURANT,Risk 1 (High),5240 N PULASKI RD ,60630,2019-01-28T00:00:00,Pass w/ Conditions,41.97675231,-87.72841362
589,2261219,NOODLES PARTY,Risk 1 (High),4205 W LAWRENCE AVE ,60630,2019-01-28T00:00:00,No Entry,41.96807267,-87.73319722
590,2261220,SUBWAY,Risk 1 (High),1101 W BRYN MAWR AVE ,60660,2019-01-28T00:00:00,Pass w/ Conditions,41.98354699,-87.65810609
591,2261223,CHIPOTLE MEXICAN GRILL,Risk 1 (High),5961 N LINCOLN AVE ,60659,2019-01-28T00:00:00,Pass w/ Conditions,41.98950582,-87.70565777
592,2261215,TASTY CHINESE FOOD,Risk 1 (High),3051 N CALIFORNIA AVE ,60618,2019-01-28T00:00:00,No Entry,41.93729113,-87.69761823
593,2261213,Aquarius Club & Restaurant,Risk 1 (High),2457-2459 N PULASKI RD ,60639,2019-01-28T00:00:00,Fail,41.92617421,-87.72667174
594,2261211,"A.P. DELI RESTAURANT GROUP, INC.",Risk 1 (High),10758 S MICHIGAN AVE ,60628,2019-01-28T00:00:00,Fail,41.69817,-87.6210242
595,2261214,AL'S BEEF,Risk 1 (High),234 S WABASH AVE ,60604,2019-01-28T00:00:00,Pass w/ Conditions,41.87867435,-87.6262423
596,2261336,ANTEPRIMA,Risk 1 (High),5316 N CLARK ST ,60640,2019-01-28T00:00:00,No Entry,41.97861615,-87.66847039
597,2261335,EL TIPICO MEXICAN GRILL,Risk 1 (High),1905-1907 W FOSTER AVE ,60640,2019-01-28T00:00:00,Out of Business,41.97596207,-87.67664451
598,2253206,EL PRESIDENTE RESTAURANT,Risk 1 (High),2558 N ASHLAND AVE ,60614,2019-01-28T00:00:00,Pass w/ Conditions,41.92868241,-87.66841493
599,2253207,STRINGS,Risk 1 (High),2141 S ARCHER AVE ,60616,2019-01-28T00:00:00,Pass w/ Conditions,41.85344447,-87.63334565
600,2253204,ARTURO'S TACOS,Risk 1 (High),2001 N WESTERN AVE ,60647,2019-01-28T00:00:00,Fail,41.91760789,-87.687264
601,2253196,LA CONDESA,Risk 1 (High),1003 N ASHLAND AVE ,60622,2019-01-28T00:00:00,Pass w/ Conditions,41.89981866,-87.66724858
602,2253193,PORTILLO'S HOT DOGS,Risk 1 (High),520 W TAYLOR ST ,60607,2019-01-28T00:00:00,Pass,41.8698556,-87.64027031
603,2253187,SUBWAY,Risk 1 (High),3601 N WESTERN AVE ,60618,2019-01-28T00:00:00,Pass w/ Conditions,41.9468234,-87.68811263
604,2253188,STARBUCKS COFFEE,Risk 2 (Medium),200 S MICHIGAN AVE FL ,60604,2019-01-28T00:00:00,Fail,41.87948933,-87.62449812
605,2261255,HERNANDEZ ENTERPRISES INC,Risk 1 (High),6983 N CLARK ST ,60626,2019-01-28T00:00:00,Pass w/ Conditions,42.00895173,-87.67380377
606,2253184,DUNKIN DONUTS,Risk 2 (Medium),3843 N CICERO AVE ,60641,2019-01-28T00:00:00,Pass w/ Conditions,41.95106521,-87.74710291
607,2253181,SUBWAY,Risk 1 (High),6456 W 63RD ST ,60638,2019-01-28T00:00:00,Pass w/ Conditions,41.7777511,-87.78356604
608,2253175,JACKSON TAVERN,Risk 1 (High),216 W JACKSON BLVD ,60606,2019-01-25T00:00:00,Pass w/ Conditions,41.87822324,-87.63424738
609,2253171,LO MEJOR DE LO MEJOR,Risk 1 (High),3859 W 26TH ST ,60623,2019-01-25T00:00:00,Not Ready,41.84417514,-87.72204722
610,2253170,BAREBURGER,Risk 1 (High),3357 N LINCOLN AVE ,60657,2019-01-25T00:00:00,Out of Business,41.94303376,-87.67084228
611,2253169,MS. VETTS WAY CORP,Risk 1 (High),6237 N WESTERN AVE ,60659,2019-01-25T00:00:00,Out of Business,41.99520237,-87.68965321
612,2253168,ISLAND VIBES,Risk 1 (High),1442 W 103RD ST ,60643,2019-01-25T00:00:00,Pass,41.70685163,-87.65894641
613,2253177,KAM FUNG RESTAURANT,Risk 1 (High),216 W 22ND PL ,60616,2019-01-25T00:00:00,Pass w/ Conditions,41.85227106,-87.63272836
614,2253173,BROOKLYN CHICKEN & GRILL INC,Risk 1 (High),1358 E 75TH ST ,60619,2019-01-25T00:00:00,Fail,41.75883292,-87.59086222
615,2253166,RINCONCITO ECUATORIANO,Risk 1 (High),3041 W IRVING PARK RD ,60618,2019-01-25T00:00:00,Pass w/ Conditions,41.95383013,-87.70480536
616,2253163,VELVET TACO,Risk 1 (High),1110 N STATE ST ,60610,2019-01-25T00:00:00,Pass,41.90212753,-87.6285014
617,2253174,BJ'S MARKET & BAKERY,Risk 1 (High),1156 W 79TH ST ,60620,2019-01-25T00:00:00,Fail,41.75060829,-87.65359464
618,2253164,YATAI,Risk 1 (High),6230 N BROADWAY ,60660,2019-01-25T00:00:00,Pass w/ Conditions,41.99546098,-87.66057971
619,2253160,BROKEN BARREL,Risk 1 (High),2548 N SOUTHPORT AVE ,60614,2019-01-25T00:00:00,Pass w/ Conditions,41.92848548,-87.66357736
620,2253162,SUBWAY 10266,Risk 1 (High),3125 S ASHLAND AVE ,60608,2019-01-25T00:00:00,Pass w/ Conditions,41.83708682,-87.66558285
621,2253167,MC DONALDS,Risk 2 (Medium),3560 N CICERO AVE ,60641,2019-01-25T00:00:00,Pass w/ Conditions,41.94607533,-87.74720859
622,2253158,M BURGER,Risk 2 (Medium),5 W ONTARIO ST BLDG ,60654,2019-01-25T00:00:00,Pass,41.89315681,-87.62835993
623,2253159,STAX CAFE,Risk 1 (High),1401 W TAYLOR ST ,60607,2019-01-25T00:00:00,Pass,41.86922879,-87.66170015
624,2253165,JASMINE RICE,Risk 1 (High),3103 N Narragansett AVE ,60634,2019-01-25T00:00:00,Pass w/ Conditions,41.93659881,-87.78572818
625,2253157,HALE FAMILY MCDONALD'S,Risk 2 (Medium),2425 E 79TH ST ,60649,2019-01-25T00:00:00,Fail,41.7516336,-87.56516065
626,2253156,"HO FAT LEE CHINESE KITCHEN, I NC.",Risk 1 (High),1114 S KEDZIE AVE ,60612,2019-01-25T00:00:00,Pass w/ Conditions,41.86778017,-87.70585901
627,2253153,ELVIA GAMA,Risk 1 (High),3333 W ARMITAGE AVE ,60647,2019-01-25T00:00:00,Pass w/ Conditions,41.91723545,-87.71165855
628,2253152,AFC SUSHI@JEWEL-OSCO #3241,Risk 1 (High),1341 N PAULINA ST ,60622,2019-01-25T00:00:00,Pass w/ Conditions,41.9062437,-87.66986228
629,2253151,FONTANO'S SUB,Risk 1 (High),2151 W 95TH ST ,60643,2019-01-25T00:00:00,Pass w/ Conditions,41.72090692,-87.67684433
630,2253150,THE MONKEYS PAW,Risk 1 (High),2524 N SOUTHPORT AVE ,60614,2019-01-25T00:00:00,Pass w/ Conditions,41.9278282,-87.66355568
631,2253149,CESAR'S ON BROADWAY,Risk 1 (High),2924-2926 N BROADWAY ,60657,2019-01-25T00:00:00,Pass w/ Conditions,41.93563186,-87.64439808
632,2253154,D-4 RESTAURANT,Risk 1 (High),5806 N WESTERN AVE ,60659,2019-01-25T00:00:00,Pass w/ Conditions,41.98706947,-87.6897051
633,2253145,SEVEN TREASURES,Risk 1 (High),2312 S WENTWORTH AVE ,60616,2019-01-25T00:00:00,Fail,41.85055641,-87.63211142
634,2253147,GIORDANO'S OF BEVERLY,Risk 1 (High),9613 S WESTERN AVE ,60643,2019-01-25T00:00:00,Pass,41.71868264,-87.68184758
635,2253146,AFC Sushi @ Jewel Osco #2508,Risk 1 (High),1763 W HOWARD ST ,60626,2019-01-25T00:00:00,Pass,42.01928855,-87.67505851
636,2253138,GEORGE HOT DOGS,Risk 1 (High),2612 S KEDZIE AVE ,60623,2019-01-25T00:00:00,Pass w/ Conditions,41.84408464,-87.70517689
637,2253139,Subway,Risk 1 (High),5150 W Belmont AVE ,60641,2019-01-25T00:00:00,Pass,41.93881423,-87.75626562
638,2253137,SWEET MAPLE CAFE,Risk 1 (High),1339 W TAYLOR ST ,60607,2019-01-25T00:00:00,Pass w/ Conditions,41.86924274,-87.66079657
639,2253135,SOUTH SHORE BREW,Risk 1 (High),7101 S YATES BLVD ,60649,2019-01-25T00:00:00,Fail,41.76627633,-87.56634042
640,2253130,HEARTY CAFE PANCAKE HOUSE,Risk 1 (High),9623 S WESTERN AVE ,60643,2019-01-25T00:00:00,Pass w/ Conditions,41.71839819,-87.68183837
641,2253134,SAIGON SISTERS,Risk 1 (High),131 N Clinton ST ,60661,2019-01-25T00:00:00,Pass w/ Conditions,41.88418751,-87.64111967
642,2253132,BIA'S CAFETERIA MARIANAO II,Risk 1 (High),6401 W ADDISON ST ,60634,2019-01-25T00:00:00,Pass w/ Conditions,41.94555292,-87.78636821
643,2253128,THE HAPPY LOBSTER,Risk 1 (High),131 N CLINTON ST ,60661,2019-01-25T00:00:00,Not Ready,41.88418751,-87.64111967
644,2253124,HOMI MALI,Risk 1 (High),1546 - 1548 W CHICAGO AVE ,60642,2019-01-25T00:00:00,Not Ready,41.89619237,-87.66677231
645,2253123,TACO BELL,Risk 1 (High),4523 W NORTH AVE ,60639,2019-01-25T00:00:00,Pass w/ Conditions,41.90959614,-87.73970064
646,2253117,LION HEAD PUB/ THE APARTMENT,Risk 1 (High),2251 N LINCOLN AVE ,60614,2019-01-25T00:00:00,Pass w/ Conditions,41.92310994,-87.64528428
647,2253118,CHICAGO GRIND,Risk 2 (Medium),5256 N BROADWAY ,60640,2019-01-25T00:00:00,Pass w/ Conditions,41.97799421,-87.6600612
648,2253113,CHICAGO GRIND,Risk 1 (High),5256 N BROADWAY ,60640,2019-01-25T00:00:00,Out of Business,41.97799421,-87.6600612
649,2253115,CASA DEL SOL,Risk 1 (High),8918 S COMMERCIAL AVE ,60617,2019-01-25T00:00:00,Fail,41.73312627,-87.55147733
650,2253114,FLIP CREPES,Risk 1 (High),131 N CLINTON ST ,60661,2019-01-25T00:00:00,Pass w/ Conditions,41.88418751,-87.64111967
651,2253110,Snappy Convenience Center #7,Risk 1 (High),3960 W IRVING PARK RD ,60618,2019-01-25T00:00:00,Fail,41.95375843,-87.72755892
652,2253119,ORIGINAL PANCAKE HOUSE,Risk 1 (High),10437 S WESTERN AVE ,60643,2019-01-25T00:00:00,Fail,41.70344854,-87.68138191
653,2253112,SABOR A GLORIA,Risk 1 (High),4208 N MILWAUKEE AVE ,60641,2019-01-25T00:00:00,Pass w/ Conditions,41.95722361,-87.75170425
654,2253111,CHICAGO GRIND,Risk 1 (High),5256 N BROADWAY ,60640,2019-01-25T00:00:00,Pass w/ Conditions,41.97799421,-87.6600612
655,2253121,MEAN BAO,Risk 1 (High),1139 W TAYLOR ST ,60607,2019-01-25T00:00:00,Pass w/ Conditions,41.86932255,-87.65574774
656,2253116,SUBWAY,Risk 1 (High),4032 W 26TH ST ,60623,2019-01-25T00:00:00,Pass w/ Conditions,41.84434188,-87.72603272
657,2253108,NEW PINE VALLEY RESTAURANT,Risk 1 (High),1600 S PULASKI RD ,60623,2019-01-25T00:00:00,No Entry,41.85877516,-87.72509959
658,2253106,KFC,Risk 1 (High),5230 W MADISON ST ,60644,2019-01-24T00:00:00,Pass,41.88046544,-87.7563471
659,2253180,FOUR MOON TAVERN,Risk 1 (High),1847 W ROSCOE ST ,60657,2019-01-24T00:00:00,No Entry,41.94314096,-87.67570739
660,2253103,SIDECAR LR,Risk 1 (High),1614 W IRVING PARK RD ,60613,2019-01-24T00:00:00,Pass w/ Conditions,41.95439163,-87.66966609
661,2253179,DIAG BAR & GRILL/ 404 WINE BAR,Risk 1 (High),2852-2856 N SOUTHPORT AVE ,60657,2019-01-24T00:00:00,No Entry,41.93405979,-87.66376415
662,2253105,RESTAURANT MARISCOS NAYARIT,Risk 1 (High),4318 W FULLERTON AVE ,60639,2019-01-24T00:00:00,Fail,41.92449645,-87.73488884
663,2253099,GUERRERO'S TACOS AND PIZZA,Risk 1 (High),2534 W DIVISION ST ,60622,2019-01-24T00:00:00,Pass w/ Conditions,41.90309063,-87.69078587
664,2253096,TWIN ANCHORS,Risk 1 (High),1655 N SEDGWICK ST ,60614,2019-01-24T00:00:00,Pass w/ Conditions,41.9126872,-87.63849057
665,2253095,POPEYE'S #831,Risk 1 (High),1959 W HOWARD ST ,60626,2019-01-24T00:00:00,Fail,42.01933311,-87.68002153
666,2253098,DAMENZO'S INC,Risk 1 (High),2322-2324 W TAYLOR ST ,60612,2019-01-24T00:00:00,Pass w/ Conditions,41.86910774,-87.68458376
667,2253094,LOBO BRAVO,Risk 1 (High),1307 S WABASH AVE ,60605,2019-01-24T00:00:00,Pass,41.86551745,-87.62564806
668,2253100,GILHOOLEY'S,Risk 1 (High),3901 W 103RD ST ,60655,2019-01-24T00:00:00,Fail,41.70582355,-87.71853995
669,2253093,BIG TOP RESTAURANT,Risk 1 (High),6348 W HIGGINS AVE ,60630,2019-01-24T00:00:00,Pass,41.97612328,-87.78699375
670,2253085,ROSELAND PIZZA AND TACOS CO,Risk 1 (High),241 E 115TH ST ,60628,2019-01-24T00:00:00,Pass w/ Conditions,41.68527964,-87.61640258
671,2253091,"YUMMY YUMMY NOODLES, INC.",Risk 1 (High),2334 S WENTWORTH AVE ,60616,2019-01-24T00:00:00,Fail,41.849954,-87.6320942
672,2253084,EL BASURERO RESTAURANT INC.,Risk 1 (High),4781 S ARCHER AVE ,60632,2019-01-24T00:00:00,Pass,41.80666846,-87.71612755
673,2253083,"MEATHEAD MANAGEMENT, LLC",Risk 1 (High),3304 N WESTERN AVE ,60618,2019-01-24T00:00:00,Pass w/ Conditions,41.9414762,-87.68837416
674,2253086,PAPA SANTIAGO PIZZERIA,Risk 1 (High),3051 W 26TH ST ,60623,2019-01-24T00:00:00,Pass w/ Conditions,41.8444671,-87.70218434
675,2253082,YES,Risk 1 (High),5211 N DAMEN AVE ,60625,2019-01-24T00:00:00,No Entry,41.97639504,-87.67926724
676,2253079,Italian Pizza Kitchen,Risk 1 (High),823 W EASTMAN ST ,60642,2019-01-24T00:00:00,Fail,41.90734971,-87.64926041
677,2253081,IZAKAYA MITA,Risk 1 (High),1960 N DAMEN AVE ,60647,2019-01-24T00:00:00,Pass w/ Conditions,41.91771656,-87.67776705
678,2253080,KAI SUSHI,Risk 1 (High),3819 N SOUTHPORT AVE ,60613,2019-01-24T00:00:00,Pass,41.95133684,-87.6639883
679,2253077,EL PICOSITO JIBARO INC.,Risk 1 (High),3216 W LAWRENCE AVE ,60625,2019-01-24T00:00:00,Out of Business,41.96855298,-87.70920976
680,2253078,SUBWAY,Risk 1 (High),10319 S PULASKI RD ,60655,2019-01-24T00:00:00,Pass,41.7052743,-87.72074789
681,2253076,PAPI'S TACOS,Risk 1 (High),2320 W TAYLOR ST ,60612,2019-01-24T00:00:00,Pass w/ Conditions,41.86910934,-87.68450516
682,2253069,DOUBLETREE BY HILTON CHICAGO-MAGNIFICENT MILE,Risk 1 (High),300 E OHIO ST ,60611,2019-01-24T00:00:00,Out of Business,41.89271058,-87.62013066
683,2253073,CHINA CAFE,Risk 1 (High),4818 N SHERIDAN RD ,60640,2019-01-24T00:00:00,Fail,41.96967995,-87.65498242
684,2253070,MUNCHIES,Risk 2 (Medium),3900 W MADISON ST ,60624,2019-01-24T00:00:00,Pass w/ Conditions,41.88086516,-87.72337597
685,2253071,"TACO BURRITO KING I, INC.",Risk 1 (High),3216 N HARLEM AVE ,60634,2019-01-24T00:00:00,Pass w/ Conditions,41.93853493,-87.80691268
686,2253075,TAQUERIA EL ARCO #2,Risk 1 (High),2462 S BLUE ISLAND AVE ,60608,2019-01-24T00:00:00,Pass w/ Conditions,41.8476772,-87.67831668
687,2253072,PHIL'S PIZZA D'ORO,Risk 1 (High),5800 N MILWAUKEE AVE ,60646,2019-01-24T00:00:00,Pass w/ Conditions,41.98684368,-87.77812273
688,2253060,SHARKS FISH & CHICKEN,Risk 2 (Medium),3900 W MADISON ST ,60624,2019-01-24T00:00:00,Out of Business,41.88086516,-87.72337597
689,2253064,EL BURRITO AMIGO,Risk 1 (High),5238 W GRAND AVE ,60639,2019-01-24T00:00:00,Pass w/ Conditions,41.91729672,-87.75726362
690,2253062,Subway,Risk 1 (High),236 S State ST ,60604,2019-01-24T00:00:00,Pass w/ Conditions,41.87856527,-87.62783522
691,2253061,TAQUERIA DON CHILO,Risk 1 (High),10643 S HALSTED ST ,60628,2019-01-24T00:00:00,Pass,41.70018568,-87.6424774
692,2253059,DIANA' FOOD & RESTAURANT,Risk 1 (High),1000 N FRANCISCO AVE ,60622,2019-01-24T00:00:00,Pass w/ Conditions,41.8993212,-87.69940879
693,2253066,WESTERN CAFE,Risk 1 (High),5710 N WESTERN AVE ,60659,2019-01-24T00:00:00,Pass w/ Conditions,41.98536153,-87.68965151
694,2253058,LALO  RESTAURANT,Risk 1 (High),4126 W 26TH ST ,60623,2019-01-24T00:00:00,Out of Business,41.8443147,-87.72817992
695,2253056,OPEN OUTCRY,Risk 1 (High),10932 S WESTERN AVE ,60643,2019-01-24T00:00:00,Pass w/ Conditions,41.69462309,-87.68139382
696,2253053,NEW CHINA BUFFET,Risk 1 (High),3246 W ADDISON ST ,60618,2019-01-24T00:00:00,Pass,41.9467169,-87.70967187
697,2253057,CHINA TOWN RESTAURANT,Risk 1 (High),207 W CERMAK RD ,60616,2019-01-24T00:00:00,Fail,41.85273709,-87.63236961
